miokardnega,O
površja,O
z,O
dobro,O
vidljivostjo,O
LAD,O
.,O
"
"
LAD,O
",",O
ki,O
je,O
bila,O
"2,5",O
mm,O
posoda,O
",",O
je,O
bil,O
zategnjen,O
proksimalno,O
in,O
v,O
njenem,O
srednjem,O
delu,O
je,O
bila,O
izvedena,O
arteriotomija,O
.,O
"
"
mesto,O
arteriotomije,O
je,O
bilo,O
ohranjeno,O
brez,O
krvi,O
z,O
CO2,O
insuflacijo,O
preko,O
improviziranega,O
pihača,O
.,O
"
"
anastomoza,O
LIMA,O
na,O
LAD,O
je,O
bila,O
izvedena,O
z,O
6,O
-,O
0,O
prolenskim,O
šivom,O
.,O
"
"
postopek,O
procedure,O
je,O
potekal,O
brez,O
zapletov,O
in,O
pacient,O
je,O
bil,O
premeščen,O
v,O
enoto,O
intenzivne,O
nege,O
z,O
minimalno,O
inotropno,O
podporo,O
.,O
"
"
ona,O
je,O
bila,O
odstavljena,O
z,O
ventilatorja,O
po,O
4,O
urah,O
in,O
inotropna,O
podpora,O
je,O
bila,O
prenehana,O
po,O
24,O
urah,O
.,O
"
"
pooperativno,O
okrevanje,O
je,O
bilo,O
odloženo,O
zaradi,O
potrebe,O
po,O
doseganju,O
glikemičnega,O
nadzora,O
.,O
"
"
ona,O
je,O
bila,O
odpuščena,O
domov,O
2,O
tedna,O
po,O
operaciji,O
.,O
"
"
ona,O
je,O
bila,O
pregledana,O
v,O
ambulanti,O
in,O
ostaja,O
brez,O
angine,O
.,O
"
"
26,O
-,O
letna,O
ženska,O
",",O
ki,O
ni,O
rodila,O
",",O
se,O
je,O
predstavila,O
našemu,O
opazovanju,O
zaradi,O
hude,O
desnostranske,O
epistakse,B-ety
",",O
ki,O
ni,O
samomejna,O
.,O
"
"
imela,O
je,O
nekaj,O
epizod,O
epistakse,B-ety
v,O
preteklih,O
dveh,O
tednih,O
",",O
celo,O
3,O
-,O
4,O
na,O
dan,O
",",O
običajno,O
so,O
se,O
ustavile,O
spontano,O
.,O
"
"
porocila,O
je,O
o,O
negativnem,O
ENT,O
posvetu,O
",",O
razen,O
za,O
blago,O
hiperemijo,B-ety
nosne,I-ety
sluznice,I-ety
.,O
"
"
nosečnost,O
je,O
bila,O
neznačilna,O
",",O
ocenjena,O
kot,O
nizko,O
tvegana,O
",",O
pri,O
"39,6",O
tednih,O
gestacije,O
.,O
"
"
njena,O
družinska,O
in,O
osebna,O
zgodovina,O
sta,O
bili,O
negativni,O
za,O
krvne,O
koagulopatije,B-ety
in,O
hipertenzijo,B-ety
.,O
"
"
poskusili,O
smo,O
ustaviti,O
hudo,O
epistakso,B-ety
z,O
nosnim,O
obkladkom,O
in,O
intravensko,O
traneksamsko,O
kislino,O
.,O
"
"
na,O
podlagi,O
neuspeha,O
naših,O
postopkov,O
je,O
otorinolaringolog,O
izvedel,O
endoskopijo,O
",",O
pri,O
čemer,O
je,O
identificiral,O
krvaveče,O
povečane,O
žile,O
.,O
"
"
nosna,O
tamponada,O
s,O
hemostatsko,O
gobico,O
je,O
bila,O
uspešna,O
",",O
noseča,O
ženska,O
je,O
bila,O
sprejeta,O
na,O
oddelku,O
za,O
ginekologijo,O
in,O
porodništvo,O
.,O
"
"
njena,O
hemoglobinska,O
raven,O
se,O
je,O
znižala,O
na,O
6,O
mg,O
/,O
dl,O
in,O
potrebovala,O
je,O
4,O
pakete,O
rdečih,O
krvnih,O
celic,O
.,O
"
"
naslednji,O
dan,O
je,O
kljub,O
tamponom,O
njena,O
desna,O
nosnica,O
spet,O
začela,O
krvaveti,O
.,O
"
"
ona,O
je,O
bila,O
napotena,O
k,O
otorinolaringologu,O
",",O
ki,O
je,O
ponovno,O
zapolnil,O
nos,O
",",O
obojestransko,O
in,O
uporabil,O
hemostatsko,O
lepilo,O
.,O
"
"
po,O
še,O
dveh,O
dneh,O
je,O
začela,O
ponovno,O
krvaveti,O
",",O
njen,O
nos,O
je,O
bil,O
ponovno,O
zamašen,O
z,O
lepilom,O
in,O
tamponi,O
",",O
dodatno,O
pa,O
so,O
bili,O
2,O
pakiranja,O
rdečih,O
krvnih,O
celic,O
podani,O
.,O
"
"
porodniški,O
pregled,O
je,O
razkril,O
biometrijo,O
na,O
40,O
.,O
percentilu,O
",",O
bishopov,O
rezultat,O
je,O
bil,O
5,O
",",O
zato,O
sva,O
se,O
odločila,O
za,O
indukcijo,O
poroda,O
po,O
pridobitvi,O
njenega,O
pisnega,O
soglasja,O
.,O
"
"
indukcija,O
poroda,O
je,O
bila,O
izvedena,O
z,O
intravaginalnimi,O
prostaglandini,O
(,O
10,O
mg,O
dinoprostone,O
),O
.,O
"
"
po,O
18,O
urah,O
se,O
je,O
porod,O
zdel,O
",",O
da,O
poteka,O
dobro,O
z,O
dilatacijo,O
materničnega,O
vratu,O
6,O
cm,O
",",O
nivo,O
glave,O
0,O
",",O
vendar,O
je,O
kardiotokografija,O
(,O
CTG,O
),O
sled,O
razkrila,O
nepravilnosti,O
",",O
ki,O
so,O
po,O
1,O
uri,O
povzročile,O
premik,O
proti,O
carskemu,O
rezu,O
.,O
"
"
med,O
porodom,O
ali,O
med,O
carskim,O
rezom,O
ni,O
prišlo,O
do,O
epistakse,B-ety
.,O
"
"
dva,O
dni,O
po,O
odstranitvi,O
nosnih,O
tamponov,O
je,O
bil,O
pacient,O
odpuščen,O
naslednji,O
dan,O
.,O
"
"
en,O
mesec,O
kasneje,O
je,O
ženska,O
poročala,O
o,O
splošnem,O
dobrem,O
zdravju,O
in,O
nobenih,O
epistaksnih,B-ety
epizodah,O
",",O
ne,O
blagih,O
ne,O
obsežnih,O
.,O
"
"
80,O
-,O
letni,O
kavkaški,O
moški,O
je,O
bil,O
diagnoziran,O
v,O
zunajinstitucionalni,O
ustanovi,O
z,O
barretovim,B-ety
požiralnikom,I-ety
z,I-ety
visoko,I-ety
stopnjo,I-ety
dysplazije,I-ety
in,O
se,O
je,O
predstavil,O
v,O
naši,O
ustanovi,O
za,O
terapijo,O
.,O
"
"
pacient,O
je,O
bil,O
podvržen,O
endoskopski,O
sluznični,O
resekciji,O
z,O
uporabo,O
tehnike,O
ligacije,O
z,O
zanko,O
območja,O
z,O
vozličastostjo,O
znotraj,O
barrettovega,B-ety
požiralnika,I-ety
.,O
"
"
mikroskopski,O
pregled,O
je,O
pokazal,O
obsežen,O
barrettov,B-ety
ezofagus,I-ety
z,I-ety
visokostopenjsko,I-ety
displazijo,I-ety
ter,O
drugim,O
tumorjem,B-ety
",",O
ki,O
je,O
bil,O
morfološko,O
drugačen,O
od,O
okoliške,O
visokostopenjske,O
displazije,O
in,O
ki,O
je,O
bil,O
pozitiven,O
za,O
S,O
-,O
100,O
",",O
HMB,O
45,O
in,O
melan-a,O
na,O
imunohistokemiji,O
",",O
kar,O
je,O
skladno,O
z,O
melanomom,B-ety
.,O
"
"
nadaljnje,O
preiskave,O
pri,O
pacientu,O
so,O
pokazale,O
več,O
radioloških,O
lezij,O
",",O
ki,O
so,O
skladne,O
z,O
metastazami,B-ety
.,O
"
"
molekularne,O
študije,O
so,O
pokazale,O
",",O
da,O
je,O
bila,O
melanoma,O
pozitivna,O
za,O
mutacijo,O
1799T,O
>,O
A,O
(,O
V600E,O
),O
v,B-ety
genu,I-ety
BRAF,I-ety
.,O
"
"
izrazite,O
značilnosti,O
tumorja,B-ety
so,O
bile,O
najbolj,O
skladne,O
z,O
metastatskim,B-ety
melanomom,I-ety
",",O
ki,O
se,O
pojavlja,O
na,O
ozadju,O
barrettovega,B-ety
ezofagusa,I-ety
z,I-ety
visoko,I-ety
stopnjo,I-ety
displazije,I-ety
.,O
"
"
moški,O
pacient,O
",",O
rojen,O
leta,O
1973,O
",",O
je,O
padel,O
z,O
balkona,O
med,O
počitnicami,O
na,O
kreti,O
leta,O
1993,O
in,O
razvil,O
popolno,B-ety
tetraplegijo,I-ety
na,I-ety
ravni,I-ety
C,I-ety
-,I-ety
5,I-ety
.,O
"
"
leta,O
1996,O
so,O
bili,O
deafferentirani,O
sakralni,O
živčni,O
korenini,O
2,O
",",O
3,O
in,O
4,O
bilateralno,O
izvedeni,O
.,O
"
"
brindley,O
sakralni,O
anterior,O
koren,O
stimulator,O
je,O
bil,O
vsadjen,O
.,O
"
"
enajsti,O
dan,O
po,O
operaciji,O
je,O
iz,O
sakralne,B-ety
ran,I-ety
pritekla,O
kri,O
obarvana,O
tekočina,O
.,O
"
"
mikrobiologija,O
eksudatov,O
je,O
pokazala,O
rast,O
pseudomonas,B-ety
aeruginosa,I-ety
",",O
občutljive,O
na,O
gentamicin,O
.,O
"
"
ker,O
se,O
je,O
izločanje,B-ety
serosanguinozne,I-ety
tekočine,I-ety
nadaljevalo,O
",",O
je,O
bila,O
sakralna,B-ety
ranica,I-ety
raziskana,O
.,O
"
"
marca,O
1997,O
so,O
na,O
mestu,O
sprejemnika,O
opazili,O
induracijo,B-ety
in,O
razbrazdano,O
oteklino,B-ety
.,O
"
"
iz,O
kirurške,O
ran,O
na,O
hrbtu,O
je,O
iztekala,B-ety
tekočina,I-ety
.,O
"
"
rana,O
bris,O
je,O
pokazal,O
pseudomonas,B-ety
aeruginosa,I-ety
.,O
"
"
sprejemnik,O
je,O
bil,O
odstranjen,O
.,O
"
"
kabli,O
so,O
bili,O
dosegljivi,O
in,O
preusmerjeni,O
v,O
levi,O
bok,O
.,O
"
"
izrezana,O
ranica,O
je,O
bila,O
pustila,O
odprto,O
.,O
"
"
V,O
maju,O
1997,O
so,O
bili,O
kabli,O
odstranjeni,O
iz,O
levega,O
boka,O
skozi,O
laminectomy,O
ran,O
.,O
"
"
grommet,B-ety
je,O
bil,O
razrezan,O
čim,O
bolj,O
",",O
ne,O
da,O
bi,O
pri,O
tem,O
povzročil,O
iztekanje,B-ety
cerebrospinalne,I-ety
tekočine,I-ety
.,O
"
"
histoacryl,O
lepilo,O
je,O
bilo,O
uporabljeno,O
nad,O
odrezanim,O
grommetom,O
kot,O
tesnilo,O
.,O
"
"
mikrobiologija,O
konca,O
kablov,O
S,O
-,O
2,O
in,O
S,O
-,O
3,O
je,O
pokazala,O
rast,O
pseudomonas,B-ety
aeruginosa,I-ety
",",O
ki,O
je,O
bila,O
občutljiva,O
na,O
gentamicin,O
.,O
"
"
konec,O
kabla,O
S,O
-,O
4,O
je,O
pokazal,O
skromno,O
rast,O
pseudomonas,B-ety
aeruginosa,I-ety
in,O
klebsiella,B-ety
aerogenes,I-ety
.,O
"
"
pregled,O
tega,O
pacienta,O
v,O
januarju,O
1999,O
je,O
razkril,O
prisotnost,O
sinusov,B-ety
v,O
dorzalni,O
ran,B-ety
",",I-ety
ki,I-ety
izloča,I-ety
gnojni,I-ety
material,I-ety
.,O
"
"
rana,O
je,O
bila,O
pregledana,O
;,O
grommet,O
in,O
elektrode,O
so,O
bili,O
odstranjeni,O
.,O
"
"
izid,O
neuspešne,O
implantacije,O
so,O
bile,O
hude,O
zaprtje,B-ety
in,O
izguba,B-ety
refleksne,I-ety
penilne,I-ety
erekcije,I-ety
ter,I-ety
praznjenje,I-ety
mehurja,I-ety
.,O
"
"
ta,O
pacient,O
je,O
moral,O
porabiti,O
vedno,O
več,O
časa,O
za,O
črevesje,O
upravljanje,O
.,O
"
"
fekalna,B-ety
inkontinenca,I-ety
je,O
omejila,O
njegovo,O
mobilnost,O
.,O
"
"
težava,O
z,O
njegovimi,O
črevesi,O
je,O
vplivala,O
na,O
njegovo,O
zaupanje,O
v,O
opravljanje,O
česar,O
koli,O
",",O
saj,O
je,O
lahko,O
najmanjše,O
gibanje,O
povzročilo,O
",",O
da,O
so,O
njegova,O
črevesa,O
začela,O
delovati,O
.,O
"
"
izid,O
:,O
pacientu,O
in,O
njegovi,O
materi,O
je,O
povzročil,O
stisko,O
nezgoda,O
in,O
sramota,O
zaradi,O
črevesne,O
nesreče,O
.,O
"
"
23,O
-,O
letni,O
prej,O
zdrav,O
moški,O
se,O
je,O
pojavil,O
v,O
urgentnem,O
oddelku,O
bolnišnice,O
z,O
3,O
-,O
dnevno,O
zgodovino,O
visokostopenjske,B-ety
vročine,I-ety
do,O
40,O
°,O
C,O
in,O
bolečinami,B-ety
v,I-ety
zgornjem,I-ety
desnem,I-ety
delu,I-ety
trebuha,I-ety
.,O
"
"
zgodovina,O
preteklih,O
zdravstvenih,O
stanj,O
pacienta,O
ni,O
bila,O
pomembna,O
.,O
"
"
on,O
je,O
bil,O
študent,O
in,O
ni,O
prejel,O
nobenega,O
zdravila,O
.,O
"
"
imel,O
je,O
hišnega,O
psa,O
in,O
ni,O
poročal,O
o,O
nedavnih,O
potovanjih,O
.,O
"
"
med,O
fizičnim,O
pregledom,O
ob,O
sprejemu,O
so,O
bili,O
vitalni,O
znaki,O
normalni,O
in,O
bil,O
je,O
vročičen,B-ety
z,O
telesno,O
temperaturo,O
38,O
°,O
C,O
.,O
"
"
abdominalni,O
pregled,O
je,O
razkril,O
občutljivo,O
otipljivo,O
jetra,O
",",O
brez,O
znakov,O
peritonealne,B-ety
razdraženosti,I-ety
.,O
"
"
preostanek,O
fizičnega,O
pregleda,O
je,O
bil,O
neznačilen,O
.,O
"
"
nenormalni,O
laboratorijski,O
rezultati,O
ob,O
sprejemu,O
so,O
vključevali,O
število,O
belih,O
krvnih,O
celic,O
(,O
WBC,O
),O
v,O
vrednosti,O
20.830,O
(,O
4,O
-,O
10.5x10³,O
/,O
μl,O
),O
",",O
povišan,B-ety
c-reaktivni,I-ety
protein,I-ety
(,O
CRP,O
),O
(,O
28mg,O
/,O
dl,O
",",O
normalna,O
vrednost,O
≤,O
0.5mg,O
/,O
dl,O
),O
",",O
rahlo,O
povišan,B-ety
alanin,I-ety
aminotransferaza,I-ety
(,I-ety
ALT,I-ety
),I-ety
56,I-ety
IU,I-ety
/,I-ety
L,I-ety
(,I-ety
normalna,I-ety
vrednost,I-ety
5,I-ety
-,I-ety
40,I-ety
IU,I-ety
/,I-ety
L,I-ety
),I-ety
",",I-ety
in,I-ety
laktatna,I-ety
dehidrogenaza,I-ety
(,O
LDH,O
),O
255,O
IU,O
/,O
L,O
(,O
normalna,O
vrednost,O
<,O
225,O
IU,O
/,O
L,O
),O
.,O
"
"
alkalna,O
fosfataza,O
(,O
ALP,O
),O
je,O
bila,O
normalna,O
.,O
"
"
ultrazvok,O
trebuha,O
ob,O
sprejemu,O
je,O
razkril,O
rahlo,O
povečano,B-ety
jetra,I-ety
in,I-ety
vranico,I-ety
ter,O
prisotnost,O
2,O
velikih,O
",",O
hipoehoičnih,O
lezij,B-ety
.,O
"
"
abdominalna,O
računalniška,O
tomografija,O
(,O
CT,O
),O
skeniranje,O
je,O
razkrila,O
2,O
prej,O
omenjeni,O
lezi,B-ety
v,O
premeru,O
"5,6cm",O
na,O
levem,O
režnju,O
jeter,O
in,O
"5,2cm",O
na,O
desnem,O
režnju,O
.,O
"
"
lezije,B-ety
so,O
bile,O
hipodenzne,O
in,O
so,O
pokazale,O
periferno,O
obogatitev,O
po,O
intravenskem,O
kontrastu,O
",",O
podobno,O
morfologiji,O
hepatičnih,B-ety
abscesov,I-ety
.,O
"
"
pacient,O
je,O
bil,O
sprejet,O
za,O
nadaljnjo,O
oceno,O
in,O
zdravljenje,O
.,O
"
"
kultura,O
je,O
usmerjala,O
antimikrobike,O
in,O
primerno,O
drenažo,O
je,O
bila,O
naša,O
prva,O
možnost,O
.,O
"
"
empirična,O
antibiotična,O
terapija,O
z,O
intravenskim,O
ciprofloksacinom,O
(,O
400mg,O
vsakih,O
12,O
ur,O
),O
in,O
metronidazolom,O
(,O
500mg,O
vsakih,O
8,O
ur,O
),O
je,O
bila,O
začeta,O
.,O
"
"
vse,O
kulture,O
so,O
bile,O
negativne,O
.,O
"
"
sprva,O
smo,O
izvedli,O
perkutano,O
sonografsko,O
(,O
U,O
/,O
S,O
),O
vodeno,O
aspiracijo,O
v,O
levi,O
jetrni,O
abscesni,O
votlini,O
.,O
"
"
gost,O
",",O
gnojni,O
material,O
40cc,O
je,O
bil,O
odtočen,O
in,O
poslan,O
na,O
kulturo,O
.,O
"
"
mikrobiologija,O
je,O
razkrila,O
gram-negativno,O
bakterijo,O
",",O
ki,O
je,O
pokazala,O
počasno,O
rast,O
.,O
"
"
na,O
5,O
.,O
in,O
8,O
.,O
dan,O
hospitalizacije,O
smo,O
izvedli,O
CT,O
vodeno,O
katetersko,O
drenažo,O
obeh,O
abscesov,B-ety
.,O
"
"
medtem,O
so,O
se,O
neredno,O
pojavljale,O
špice,O
vročine,B-ety
z,O
dnevnimi,O
variacijami,O
",",O
ki,O
so,O
jih,O
spremljali,O
nočno,B-ety
potenje,I-ety
in,O
so,O
trajale,O
.,O
"
"
ciprofloksacin,O
je,O
bil,O
prenehan,O
in,O
meropenem,O
v,O
odmerku,O
1gr,O
vsakih,O
8,O
ur,O
je,O
bil,O
uporabljen,O
.,O
"
"
temeljito,O
presejanje,O
za,O
druge,O
možne,O
vire,O
infekcije,B-ety
je,O
negativno,O
.,O
"
"
transthorakalna,O
ehokardiografija,O
je,O
bila,O
negativna,O
za,O
vegetacije,B-ety
in,O
je,O
prikazala,O
blago,B-ety
mitralno,I-ety
regurgitacijo,I-ety
.,O
"
"
entamoeba,O
histolytica,O
abs,O
",",O
ehinokok,O
abs,O
",",O
leismania,O
abs,O
",",O
brucella,O
abs,O
so,O
bili,O
negativni,O
.,O
"
"
endoskopska,O
evalvacija,O
prebavil,O
je,O
bila,O
nezadovoljiva,O
.,O
"
"
pacient,O
je,O
bil,O
tudi,O
HIV,B-ety
negativen,I-ety
in,O
ni,O
bilo,O
ugotovljenih,O
drugih,O
imunskih,O
pomanjkljivosti,O
.,O
"
"
na,O
koncu,O
so,O
izolat,O
identificirali,O
z,O
avtomatiziranim,O
sistemom,O
vitek,O
2,O
in,O
ga,O
razvrstili,O
kot,O
A,O
.,O
aphrophilus,O
.,O
"
"
da,O
bi,O
potrdili,O
identifikacijo,O
seva,B-ety
",",O
smo,O
izvedli,O
spektrometrijo,O
z,O
matrično,O
podprto,O
lasersko,O
desorpcijo,O
in,O
časom,O
leta,O
(,O
MALDI-TOF,O
MS,O
),O
.,O
"
"
test,O
občutljivosti,O
je,O
bil,O
izveden,O
z,O
uporabo,O
testnih,O
trakov,O
minimalne,O
inhibitorne,O
koncentracije,O
(,O
MIC,O
),O
;,O
občutljivost,O
izolata,O
je,O
bila,O
za,O
ceftriakson,O
≤,O
0.125,O
(,O
S,O
),O
",",O
cefepim,O
≤,O
0.5,O
(,O
S,O
),O
",",O
ciprofloksacin,O
≤,O
0.125,O
(,O
S,O
),O
",",O
gentamicin,O
≤,O
0.5,O
(,O
S,O
),O
",",O
amikacin,O
≤,O
0.125,O
(,O
S,O
),O
in,O
za,O
meropenem,O
≤,O
0.032,O
(,O
S,O
),O
.,O
"
"
percutano,O
odvajanje,O
obeh,O
abscesov,B-ety
",",O
v,O
kombinaciji,O
z,O
antimikrobnim,O
zdravljenjem,O
",",O
je,O
bilo,O
uspešno,O
in,O
klinično,O
stanje,O
pacienta,O
se,O
je,O
izboljšalo,O
.,O
"
"
hvala,O
bogu,O
",",O
noben,O
kirurški,O
postopek,O
ni,O
bil,O
potreben,O
.,O
"
"
izcedki,O
so,O
bili,O
odstranjeni,O
takoj,O
",",O
ko,O
je,O
tekočina,O
iz,O
abscesnih,B-ety
votlin,O
postala,O
bistra,O
.,O
"
"
meropenem,O
je,O
bil,O
administriran,O
za,O
skupno,O
2,O
tedna,O
.,O
"
"
nato,O
so,O
meropenem,O
zamenjali,O
z,O
oralnim,O
ciprofloksacinom,O
za,O
naslednje,O
4,O
tedne,O
in,O
pacient,O
je,O
bil,O
odpuščen,O
iz,O
bolnišnice,O
",",O
v,O
popolni,O
okrevanju,O
.,O
"
"
nadaljnji,O
sonogram,O
",",O
pridobljen,O
skoraj,O
2,O
meseca,O
po,O
drenaži,O
",",O
je,O
pokazal,O
popolnoma,O
normalno,O
jetrno,O
parenhim,O
brez,O
kakršnih,O
koli,O
preostalih,O
jetrnih,O
votlin,O
.,O
"
"
17,O
-,O
mesečno,O
deklico,O
so,O
posvetovali,O
v,O
naši,O
službi,O
zaradi,O
kolikaste,B-ety
bolečine,I-ety
v,I-ety
trebuhu,I-ety
",",O
ki,O
je,O
pogosto,O
povezana,O
z,O
zaprtjem,B-ety
in,O
izgubo,B-ety
apetita,I-ety
",",O
odkar,O
je,O
bila,O
stara,O
šest,O
mesecev,O
.,O
"
"
starši,O
so,O
obdržali,O
njo,O
doma,O
",",O
dokler,O
niso,O
opazili,O
vidne,B-ety
peristaltike,I-ety
na,O
trebušni,O
steni,O
",",O
kar,O
je,O
pripeljalo,O
njih,O
do,O
posvetovanja,O
z,O
našo,O
službo,O
.,O
"
"
ona,O
se,O
je,O
rodila,O
iz,O
polnega,O
in,O
nezapletenega,O
poroda,O
",",O
med,O
katerim,O
mati,O
ni,O
imela,O
prenatalnega,O
ultrazvoka,O
(,O
US,O
),O
.,O
"
"
njeno,O
novorojenčkovo,O
obdobje,O
je,O
bilo,O
neznačilno,O
.,O
"
"
klinične,O
ugotovitve,O
:,O
ob,O
fizičnem,O
pregledu,O
je,O
bila,O
obarvana,O
in,O
aktivna,O
.,O
"
"
njene,O
vitalne,O
funkcije,O
so,O
bile,O
v,O
normalnih,O
mejah,O
",",O
prav,O
tako,O
kot,O
njeni,O
antropometrični,O
parametri,O
(,O
teža,O
:,O
10kg,O
),O
.,O
"
"
njen,O
trebuh,O
je,O
bil,O
zmerno,O
napet,B-ety
in,O
peristaltični,O
valovi,O
so,O
bili,O
vidni,O
na,O
trevni,O
steni,O
.,O
"
"
trebušna,O
votlina,O
je,O
bila,O
ob,O
palpaciji,O
mehka,O
in,O
ob,O
udarjanju,O
tympanična,O
.,O
"
"
digitalni,O
rektalni,O
pregled,O
ni,O
pokazal,O
nič,O
opaznega,O
.,O
"
"
simptomatsko,O
zdravljenje,O
je,O
bilo,O
začeto,O
z,O
laktulozo,O
(,O
pet,O
ml,O
dvakrat,O
na,O
dan,O
),O
in,O
antispazmodikom,O
",",O
trimebutinom,O
(,O
pet,O
ml,O
dvakrat,O
na,O
dan,O
),O
.,O
"
"
časovnica,O
:,O
naš,O
pacient,O
je,O
prve,O
simptome,B-ety
doživel,O
od,O
avgusta,O
2019,O
.,O
"
"
starši,O
so,O
pripeljali,O
njo,O
na,O
našo,O
službo,O
šele,O
27,O
.,O
julija,O
2020,O
",",O
dva,O
dni,O
po,O
tem,O
",",O
ko,O
so,O
opazili,O
vidno,B-ety
peristaltiko,I-ety
na,O
njeni,O
trebušni,O
steni,O
.,O
"
"
pacient,O
je,O
bil,O
zdravljen,O
in,O
odpuščen,O
v,O
avgustu,O
2020,O
in,O
patološki,O
rezultati,O
so,O
bili,O
na,O
voljo,O
11,O
dni,O
kasneje,O
.,O
"
"
diagnostična,O
ocena,O
:,O
krvni,O
rezultati,O
so,O
bili,O
v,O
normalnem,O
obsegu,O
.,O
"
"
abdominalni,O
rentgen,O
je,O
pokazal,O
razširitev,O
črevesne,O
zanke,O
v,O
levi,O
ledveni,O
regiji,O
.,O
"
"
abdominalni,O
US,O
je,O
identificiral,O
zavajajočo,O
kolonično,O
dilatacijo,O
",",O
ki,O
vsebuje,O
heterogeno,O
ehogeno,O
snov,O
",",O
brez,O
drugih,O
dodatnih,O
značilnosti,O
.,O
"
"
kontrastni,O
klistir,O
ni,O
bil,O
opazen,O
.,O
"
"
zaradi,O
finančnih,O
omejitev,O
niso,O
mogli,O
izvesti,O
zgornje,O
gastrointestinalne,O
(,O
GI,O
),O
serije,O
in,O
abdominalne,O
računalniške,O
tomografije,O
(,O
CT,O
),O
.,O
"
"
raziskovalna,O
laparotomija,O
je,O
bila,O
predlagana,O
s,O
predpostavljeno,O
diagnozo,O
črevesne,B-ety
duplicacije,I-ety
.,O
"
"
terapevtski,O
poseg,O
:,O
po,O
mediani,O
laparotomiji,O
je,O
bil,O
identificiran,O
razširjen,O
segment,O
jejunuma,O
približno,O
deset,O
cm,O
od,O
kota,O
treitz,O
.,O
"
"
njen,O
premer,O
je,O
bil,O
štirikrat,O
večji,O
kot,O
pri,O
sosednjem,O
črevesju,O
",",O
s,O
katerim,O
je,O
bila,O
dilatacija,O
povezana,O
nenadoma,O
",",O
brez,O
kakršnega,O
koli,O
prepoznanega,O
obstruktivnega,O
vzroka,O
.,O
"
"
',O
izmerilo,O
se,O
je,O
deset,O
cm,O
v,O
dolžino,O
in,O
je,O
imelo,O
izrazite,B-ety
serozne,I-ety
žile,I-ety
.,O
"
"
sosednje,O
mezenterij,B-ety
je,O
bil,O
zadebeljen,O
.,O
"
"
nobena,O
nadaljnja,O
anatomsko,O
nepravilnost,O
ni,O
bila,O
ugotovljena,O
.,O
"
"
izvedena,O
je,O
bila,O
resekcija,O
razširjenega,O
dela,O
",",O
sledila,O
je,O
končna,O
do,O
končna,O
jejunalna,O
anastomoza,O
z,O
uporabo,O
vicryl,O
3,O
/,O
0,O
v,O
ločenih,O
šivih,O
.,O
"
"
nadaljnje,O
spremljanje,O
in,O
rezultati,O
:,O
mikroskopski,O
pregled,O
je,O
razkril,O
limfocitno,B-ety
infiltracijo,I-ety
obeh,O
plasti,O
mišične,O
plasti,O
.,O
"
"
gosto,O
limfocitno,B-ety
infiltracijo,I-ety
so,O
predvsem,O
sestavljali,O
T,O
limfociti,O
CD3,O
+,O
/,O
8,O
+,O
(,O
C,O
in,O
D,O
),O
in,O
nekaj,O
B,O
limfocitov,O
CD20,O
+,O
.,O
"
"
lokalno,O
zmanjšana,O
aktinska,O
obarvanost,O
je,O
naznačila,O
atrofijo,B-ety
gladkih,I-ety
mišičnih,I-ety
vlaken,I-ety
.,O
"
"
živčna,O
vlakna,O
in,O
ganglijske,O
celice,O
mioenteričnih,O
in,O
submukoznih,O
pleksusov,O
so,O
bile,O
celovite,O
z,O
lokalizirano,O
odsotnostjo,O
NK,O
CD56,O
+,O
celic,O
okoli,O
limfocitne,B-ety
infiltracije,I-ety
.,O
"
"
izid,O
:,O
nobenega,O
ektopičnega,B-ety
tkiva,I-ety
niso,O
opazili,O
.,O
"
"
obdobje,O
po,O
operaciji,O
je,O
potekalo,O
brez,O
zapletov,O
.,O
"
"
pacient,O
je,O
bil,O
na,O
parenteralni,O
prehrani,O
do,O
sedmega,O
dne,O
po,O
operaciji,O
.,O
"
"
ona,O
je,O
bila,O
odpuščena,O
deseti,O
dan,O
in,O
po,O
treh,O
mesecih,O
mesečnega,O
spremljanja,O
",",O
so,O
kolikaste,B-ety
bolečine,I-ety
v,I-ety
trebuhu,I-ety
in,O
kronično,B-ety
zaprtje,I-ety
izginili,O
že,O
od,O
zgodnjih,O
dni,O
po,O
operaciji,O
.,O
"
"
za,O
prihodnost,O
bo,O
nadaljnje,O
spremljanje,O
potekalo,O
na,O
tri,O
mesečni,O
osnovi,O
za,O
eno,O
leto,O
in,O
nato,O
dvakrat,O
letno,O
.,O
"
"
35,O
-,O
letna,O
ženska,O
kavkaške,O
rase,O
",",O
za,O
katero,O
je,O
znano,O
",",O
da,O
trpi,O
zaradi,O
pozne,O
družinske,B-ety
hiperinsulinemične,I-ety
hipoglikemije,I-ety
zaradi,O
dobro,O
poznane,O
mutacije,B-ety
v,I-ety
genskem,I-ety
receptorju,I-ety
za,I-ety
insulin,I-ety
",",O
je,O
bila,O
noseča,O
6,O
-,O
krat,O
.,O
"
"
pacientka,O
je,O
bila,O
zdravljena,O
z,O
injekcijami,O
sandostatin,O
LAR,O
®,O
(,O
oktreotid,O
),O
med,O
prvimi,O
štirimi,O
nosečnostmi,O
.,O
"
"
njena,O
prva,O
nosečnost,O
v,O
1999,O
je,O
bila,O
neznana,O
do,O
približno,O
25,O
.,O
tedna,O
gestacije,O
s,O
smrtno,O
